Töltőberendezés üzemeltető törzsszáma;Töltőberendezés üzemeltető neve;Töltőberendezés irányítószáma;Töltőberendezés település kódja;Töltőberendezés település megnevezése;Töltőberendezés közterülete;Töltőberendezés GPSKoordiN;Töltőberendezés GPSKoordiE;Töltőberendezés által felvehető maximális teljesítmény [kW];Csatlakozási pontok száma összesen;Berendezés üzembehelyezésének dátuma;Berendezés leszerelésének dátuma;Type2 csatlakozó teljesítménye [kW, per darab];Egyéb AC csatlakozó teljesítménye [kW, per darab];CCS2 csatlakozó teljesítménye [kW, per darab];Chademo csatlakozó teljesítménye [kW, per darab];Egyéb DC csatlakozó teljesítménye [kW, per darab];Type2 csatlakozó darabszáma [db];Egyéb AC csatlakozó darabszáma [db];CCS2 csatlakozó darabszáma [db];Chademo csatlakozó darabszáma [db];Egyéb DC csatlakozó darabszáma [db];Csatlakozó darabszám: Slow AC: P <7.4 kW [db];Csatlakozó darabszám: Medium-speed AC: 7.4 kW ≤ P ≤ 22 kW  [db];Csatlakozó darabszám: Fast AC: P > 22 kW  [db];Csatlakozó darabszám: Slow DC: P < 50 kW  [db];Csatlakozó darabszám: Fast DC: 50 kW ≤ P < 150 kW  [db];Csatlakozó darabszám: Level 1- Ultra fast DC: 150 kW ≤ P < 350 kW  [db];Csatlakozó darabszám: Level 2- Ultra fast DC: P ≥ 350 kW  [db];TEV;M009;DQEA030;address;lat;long;helyzet_ellenorzes
23443486;MVM Mobiliti Kft.;1033;13578;Budapest;Szentendrei út 115.;47,560082;19,049274;50;2;2022.11.30;9999.12.30;0;0;100;0;0;0;0;2;0;0;0;0;0;0;2;0;0;2025;1357;csak DC;1033 Budapest, Szentendrei út 115.;47,56029503;19,04739693;Megfelelő
23443486;MVM Mobiliti Kft.;1225;13578;Budapest;Szentháromság (Nagytétényi) utca  ;47,392917;18,98629;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1225 Budapest, Szentháromság (Nagytétényi) utca;47,39078493;18,98115637;Megfelelő
23443486;MVM Mobiliti Kft.;6724;33367;Szeged;Pulcz utca 44. - ÉGDG Dolgozói parkoló;46,26187;20,130292;44;2;2025.11.04;9999.12.29;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;3336;csak AC;6724 Szeged, Pulcz utca 44. - ÉGDG Dolgozói parkoló;46,26268499;20,13092699;Megfelelő
23443486;MVM Mobiliti Kft.;1106;13578;Budapest;Napmátka utca 6. - Continental;47,482091;19,201271;44;2;2022.12.19;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1106 Budapest, Napmátka utca 6. - Continental;47,48052888;19,201645;Megfelelő
23443486;MVM Mobiliti Kft.;1148;13578;Budapest;Örs vezér tere 24. ;47,504463;19,138092;44;2;2022.10.01;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1148 Budapest, Örs vezér tere 24.;47,50423001;19,13730912;Megfelelő
23443486;MVM Mobiliti Kft.;8648;7375;Balatonkeresztúr;M7 autópálya 167 km (jobb);46,685002;17,3785;50;2;2025.03.11;9999.12.30;0;0;50;50;0;0;0;1;1;0;0;0;0;0;2;0;0;2025;0737;csak DC;8648 Balatonkeresztúr, M7 autópálya 167 km (jobb);46,6858547;17,39661894;Megfelelő
23443486;MVM Mobiliti Kft.;6725;33367;Szeged;Szentháromság utca 68.;46,242944;20,139308;44;2;2019.07.22;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;3336;csak AC;6725 Szeged, Szentháromság utca 68.;46,24295982;20,13942356;Megfelelő
23443486;MVM Mobiliti Kft.;8600;17631;Siófok;Vak Bottyán u. 27;46,892584;18,057213;44;2;2021.08.05;2024.03.01;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1763;csak AC;8600 Siófok, Vak Bottyán u. 27;46,8930394;18,05828996;Megfelelő
23443486;MVM Mobiliti Kft.;1195;13578;Budapest;Árpád  utca 7. ;47,453442;19,149398;22;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;2025;1357;csak DC;1195 Budapest, Árpád  utca 7.;47,4533239;19,14923623;Megfelelő
23443486;MVM Mobiliti Kft.;3000;22309;Hatvan;Kisfaludy utca 17.;47,662349;19,69381;44;2;2023.10.03;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2230;csak AC;3000 Hatvan, Kisfaludy utca 17.;47,6628183;19,69469403;Megfelelő
23443486;MVM Mobiliti Kft.;8230;21175;Balatonfüred;Széchenyi u. 55.;46,947889;17,8773;44;2;2021.08.19;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2117;csak AC;8230 Balatonfüred, Széchenyi u. 55.;46,94793739;17,87740027;Megfelelő
23443486;MVM Mobiliti Kft.;2400;3115;Dunaújváros;Béke körút 2.;46,961056;18,919541;44;2;2020.11.25;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;0311;csak AC;2400 Dunaújváros, Béke körút 2.;46,96078534;18,91757391;Megfelelő
23443486;MVM Mobiliti Kft.;9700;3009;Szombathely;Fő tér 24.;47,231722;16,62225;44;2;2019.09.26;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;0300;csak AC;9700 Szombathely, Fő tér 24.;47,2313165;16,62312751;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Robert Bosch utca 14. - Bosch 1 P1-SL-35;47,466109;19,151182;22;1;2023.10.16;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1103 Budapest, Robert Bosch utca 14. - Bosch 1 P1-SL-35;47,46465402;19,14995297;Megfelelő
23443486;MVM Mobiliti Kft.;1112;13578;Budapest;Gazdagréti  út 14 ;47,469538;18,995354;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1112 Budapest, Gazdagréti  út 14;47,46901998;18,99607891;Megfelelő
23443486;MVM Mobiliti Kft.;2030;30988;Érd;Felső utca 43. ;47,372926;18,921013;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;3098;csak AC;2030 Érd, Felső utca 43.;47,37292989;18,92116548;Megfelelő
23443486;MVM Mobiliti Kft.;1026;13578;Budapest;Kelemen László (Pasaréti tér) utca ;47,523433;18,993028;22;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;2025;1357;csak DC;1026 Budapest, Kelemen László (Pasaréti tér) utca;47,5163;19,0011;Megfelelő
23443486;MVM Mobiliti Kft.;2900;5449;Komárom;Szent László u.;47,745657;18,113298;44;2;2020.04.01;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;0544;csak AC;2900 Komárom, Szent László u.;47,74681101;18,11419666;Megfelelő
23443486;MVM Mobiliti Kft.;1028;13578;Budapest;Bánffy György emlékpark (Rezeda utca felől)   ;47,544883;18,96433;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1028 Budapest, Bánffy György emlékpark (Rezeda utca felől);47,54460315;18,96380011;Megfelelő
23443486;MVM Mobiliti Kft.;1118;13578;Budapest;Budaörsi út 113.;47,467536;19,016755;75;2;2024.12.16;9999.12.30;22;0;75;0;0;1;0;1;0;0;0;1;0;0;1;0;0;2025;1357;AC és DC képes;1118 Budapest, Budaörsi út 113.;47,46747398;19,01678791;Megfelelő
23443486;MVM Mobiliti Kft.;1172;13578;Budapest;525. tér ;47,482089;19,219003;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1172 Budapest, 525. tér;47,48167708;19,22071835;Megfelelő
23443486;MVM Mobiliti Kft.;1106;13578;Budapest;Napmátka utca 6. - Continental;47,482192;19,201285;44;2;2022.12.19;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1106 Budapest, Napmátka utca 6. - Continental;47,48052888;19,201645;Megfelelő
23443486;MVM Mobiliti Kft.;7100;22761;Szekszárd;Wosinsky Mór lakótelep 3.;46,349247;18,706032;44;2;2022.11.16;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2276;csak AC;7100 Szekszárd, Wosinsky Mór lakótelep 3.;46,35055593;18,70656206;Megfelelő
23443486;MVM Mobiliti Kft.;4524;8776;Ajak;Hajnal utca ;48,177991;22,061686;22;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;2025;0877;csak DC;4524 Ajak, Hajnal utca;48,17727481;22,06342236;Megfelelő
23443486;MVM Mobiliti Kft.;1031;13578;Budapest;Torma Károly utca  ;47,569556;19,049154;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1031 Budapest, Torma Károly utca;47,57137089;19,04868086;Megfelelő
23443486;MVM Mobiliti Kft.;3910;18306;Tokaj;Bodrogkeresztúri út ;48,132636;21,403517;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1830;csak AC;3910 Tokaj, Bodrogkeresztúri út;48,14075342;21,39885232;Megfelelő
23443486;MVM Mobiliti Kft.;4027;15130;Debrecen;Füredi út 27. - Malompark;47,541952;21,619398;22;2;2022.12.08;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1513;csak AC;4027 Debrecen, Füredi út 27. - Malompark;47,542269;21,619572;Megfelelő
23443486;MVM Mobiliti Kft.;1108;13578;Budapest;Oltó utca ;47,470144;19,158271;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1108 Budapest, Oltó utca;47,46959393;19,15890577;Megfelelő
23443486;MVM Mobiliti Kft.;1152;13578;Budapest;Szentmihályi út 167.;47,548723;19,146554;44;2;2022.12.19;2025.11.11;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1152 Budapest, Szentmihályi út 167.;47,54675843;19,14384317;Megfelelő
23443486;MVM Mobiliti Kft.;6500;3522;Baja;Szegedi út 105.- Baja belterület;46,184231;18,973588;34,5;2;2018.05.26;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;0352;csak AC;6500 Baja, Szegedi út 105.- Baja belterület;46,18417229;18,972423;Megfelelő
23443486;MVM Mobiliti Kft.;2040;23278;Budaörs;Sport utca 2-4. ;47,453964;18,943147;50;2;2022.09.23;2025.07.21;0;0;50;50;0;0;0;1;1;0;0;0;0;0;2;0;0;2025;2327;csak DC;2040 Budaörs, Sport utca 2-4.;47,45589409;18,947889;Megfelelő
23443486;MVM Mobiliti Kft.;4600;9265;Kisvárda;Városmajor utca 2.;48,232721;22,065798;50;2;2022.05.09;9999.12.31;0;0;50;50;0;0;0;1;1;0;0;0;0;0;2;0;0;2025;0926;csak DC;4600 Kisvárda, Városmajor utca 2.;48,22529031;22,07084606;Megfelelő
23443486;MVM Mobiliti Kft.;2000;15440;Szentendre;Galamb József u. 3.;47,641798;19,065056;44;2;2022.09.28;2024.02.06;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1544;csak AC;2000 Szentendre, Galamb József u. 3.;47,64164402;19,06544;Megfelelő
23443486;MVM Mobiliti Kft.;1204;13578;Budapest;Orsolya utca ;47,428573;19,12722;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1204 Budapest, Orsolya utca;47,42951077;19,12569876;Megfelelő
23443486;MVM Mobiliti Kft.;6723;33367;Szeged;József Attila sgt 122 ;46,270466;20,157515;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;3336;csak AC;6723 Szeged, József Attila sgt 122;46,27060308;20,15738858;Megfelelő
23443486;MVM Mobiliti Kft.;8000;14827;Székesfehérvár;Sütő utca 2;47,186983;18,41139;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1482;csak AC;8000 Székesfehérvár, Sütő utca 2;47,18711759;18,4109986;Megfelelő
23443486;MVM Mobiliti Kft.;8200;11767;Veszprém;Észak-keleti útgyűrű 18. - Ring Autó;47,105826;17,930514;22;1;2024.09.30;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1176;csak AC;8200 Veszprém, Észak-keleti útgyűrű 18. - Ring Autó;47,10556;17,9301;Megfelelő
23443486;MVM Mobiliti Kft.;1033;13578;Budapest;Szérűskert utca ;47,557644;19,043671;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1033 Budapest, Szérűskert utca;47,55597342;19,04260905;Megfelelő
23443486;MVM Mobiliti Kft.;1138;13578;Budapest;Gács utca 3.;47,55635;19,079206;44;2;2021.08.05;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1138 Budapest, Gács utca 3.;47,55645358;19,08039063;Megfelelő
23443486;MVM Mobiliti Kft.;2316;29823;Tököl;Hermina u. 1-3.;47,336585;18,997533;44;2;2021.08.05;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2982;csak AC;2316 Tököl, Hermina u. 1-3.;47,33961098;18,99624999;Megfelelő
23443486;MVM Mobiliti Kft.;7030;4862;Paks;Barátság útja;46,615962;18,845135;44;2;2020.06.30;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;0486;csak AC;7030 Paks, Barátság útja;46,61491573;18,84422677;Megfelelő
23443486;MVM Mobiliti Kft.;6500;3522;Baja;Gránátos u. 11.;46,1909;18,93553;44;2;2021.09.24;2024.03.01;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;0352;csak AC;6500 Baja, Gránátos u. 11.;46,1901729;18,93513242;Megfelelő
23443486;MVM Mobiliti Kft.;6100;20297;Kiskunfélegyháza;Dr. Holló Lajos utca 74-76.;46,722615;19,845611;44;2;2021.02.06;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2029;csak AC;6100 Kiskunfélegyháza, Dr. Holló Lajos utca 74-76.;46,72224999;19,84617639;Megfelelő
23443486;MVM Mobiliti Kft.;3200;5236;Gyöngyös;Hunyadi János út 1. - McDonald's;47,774553;19,927911;150;2;2025.10.02;9999.12.30;0;0;300;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2025;0523;csak DC;3200 Gyöngyös, Hunyadi János út 1. - McDonald's;47,7748;19,9278;Megfelelő
23443486;MVM Mobiliti Kft.;4030;15130;Debrecen;Monostorpályi út 35/A - Postaflotta;47,507356;21,6471;22;1;2024.10.14;9999.12.30;0;0;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2025;1513;csak DC;4030 Debrecen, Monostorpályi út 35/A - Postaflotta;47,5064917;21,64904489;Megfelelő
23443486;MVM Mobiliti Kft.;5000;27854;Szolnok;Felső Szandai rét 1. - Auchan;47,158098;20,196638;300;2;2025.01.17;9999.12.31;0;0;600;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2025;2785;csak DC;5000 Szolnok, Felső Szandai rét 1. - Auchan;47,1598239;20,2001302;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Robert Bosch utca 14. - Bosch 1 P1-SL-37;47,466147;19,151208;22;1;2023.10.16;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1103 Budapest, Robert Bosch utca 14. - Bosch 1 P1-SL-37;47,46465402;19,14995297;Megfelelő
23443486;MVM Mobiliti Kft.;5600;15200;Békéscsaba;Andrássy út 46.;46,674806;21,087333;50;3;2019.12.16;9999.12.31;43;0;50;50;0;1;0;1;1;0;0;0;1;0;2;0;0;2025;1520;AC és DC képes;5600 Békéscsaba, Andrássy út 46.;46,67466601;21,08741748;Megfelelő
23443486;MVM Mobiliti Kft.;8881;6567;Sormás;Külterület 28. - István Hotel;46,46068;16,906826;150;2;2023.11.17;9999.12.31;0;0;150;150;0;0;0;1;1;0;0;0;0;0;0;2;0;2025;0656;csak DC;8881 Sormás, Külterület 28. - István Hotel;46,4604447;16,9156283;Megfelelő
23443486;MVM Mobiliti Kft.;1139;13578;Budapest;Bessenyei  utca 6. ;47,522389;19,057165;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1139 Budapest, Bessenyei  utca 6.;47,52241392;19,05708626;Megfelelő
23443486;MVM Mobiliti Kft.;1045;13578;Budapest;Nap u. 16.;47,554876;19,094571;44;2;2020.10.22;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1045 Budapest, Nap u. 16.;47,55491391;19,09537203;Megfelelő
23443486;MVM Mobiliti Kft.;1201;13578;Budapest;Széchenyi utca 1.;47,439302;19,10115;44;2;2019.10.28;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1201 Budapest, Széchenyi utca 1.;47,43952101;19,10099704;Megfelelő
23443486;MVM Mobiliti Kft.;5600;15200;Békéscsaba;Szarvasi utca 68.;46,680907;21,073893;44;2;2021.08.18;2024.03.01;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1520;csak AC;5600 Békéscsaba, Szarvasi utca 68.;46,68194129;21,07411934;Megfelelő
23443486;MVM Mobiliti Kft.;1191;13578;Budapest;Kossuth tér  ;47,459286;19,145324;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1191 Budapest, Kossuth tér;47,45978117;19,14576423;Megfelelő
23443486;MVM Mobiliti Kft.;2600;24934;Vác;Kazinczy Lajos utca 1. - Lukács és Tamás;47,797076;19,108823;22;1;2025.10.20;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;2493;csak AC;2600 Vác, Kazinczy Lajos utca 1. - Lukács és Tamás;47,79681631;19,10864083;Megfelelő
23443486;MVM Mobiliti Kft.;2120;18616;Dunakeszi;Nádas u. 6.;47,608252;19,117943;44;2;2020.06.02;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1861;csak AC;2120 Dunakeszi, Nádas u. 6.;47,60754179;19,11480463;Megfelelő
23443486;MVM Mobiliti Kft.;8440;23658;Herend;Kossuth Lajos utca 140.;47,130672;17,753146;44;2;2025.05.15;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2365;csak AC;8440 Herend, Kossuth Lajos utca 140.;47,13180298;17,75359504;Megfelelő
23443486;MVM Mobiliti Kft.;1039;13578;Budapest;Madzsar József utca;47,598924;19,056884;75;2;2024.12.16;9999.12.30;22;0;75;0;0;1;0;1;0;0;0;1;0;0;1;0;0;2025;1357;AC és DC képes;1039 Budapest, Madzsar József utca;47,60116748;19,05795432;Megfelelő
23443486;MVM Mobiliti Kft.;9600;21306;Sárvár;Vadkert u. 1.;47,247189;16,948564;44;2;2021.08.06;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2130;csak AC;9600 Sárvár, Vadkert u. 1.;47,24652991;16,94804796;Megfelelő
23443486;MVM Mobiliti Kft.;2483;10296;Gárdony;Fürdő tér 1 ;47,189557;18,623223;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1029;csak AC;2483 Gárdony, Fürdő tér 1;47,18934802;18,62254602;Megfelelő
23443486;MVM Mobiliti Kft.;1077;13578;Budapest;Wesselényi utca 16. ;47,497698;19,061873;44;2;2023.03.01;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1077 Budapest, Wesselényi utca 16.;47,4972579;19,06210509;Megfelelő
23443486;MVM Mobiliti Kft.;1028;13578;Budapest;Templom utca 1-3.;47,565095;18,959513;44;2;2021.01.26;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1028 Budapest, Templom utca 1-3.;47,56525545;18,95965448;Megfelelő
23443486;MVM Mobiliti Kft.;6000;26684;Kecskemét;Izsáki út 6. - Four Points;46,898233;19,672767;50;2;2025.12.04;9999.12.30;0;0;100;0;0;0;0;2;0;0;0;0;0;0;2;0;0;2025;2668;csak DC;6000 Kecskemét, Izsáki út 6. - Four Points;46,89750331;19,67153139;Megfelelő
23443486;MVM Mobiliti Kft.;6728;33367;Szeged;Dorozsmai út 2-4. Hotel Gerardus. Főbejárat;46,264684;20,119729;44;2;2023.10.02;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;3336;csak AC;6728 Szeged, Dorozsmai út 2-4. Hotel Gerardus. Főbejárat;46,2644315;20,1200247;Megfelelő
23443486;MVM Mobiliti Kft.;2140;22804;Csömör;Határ út 6.;47,540466;19,242512;44;2;2020.11.18;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2280;csak AC;2140 Csömör, Határ út 6.;47,54224731;19,24260233;Megfelelő
23443486;MVM Mobiliti Kft.;2120;18616;Dunakeszi;Nádas u. 6.;47,608252;19,117943;50;2;2020.06.02;9999.12.31;0;0;50;50;0;0;0;1;1;0;0;0;0;0;2;0;0;2025;1861;csak DC;2120 Dunakeszi, Nádas u. 6.;47,60754179;19,11480463;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Gyömrői út 104. - Bosch 1 P1;47,463962;19,152328;22;1;2023.10.16;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1103 Budapest, Gyömrői út 104. - Bosch 1 P1;47,46625802;19,15465597;Megfelelő
23443486;MVM Mobiliti Kft.;1173;13578;Budapest;Uszoda utca 54. ;47,478756;19,234098;22;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;2025;1357;csak DC;1173 Budapest, Uszoda utca 54.;47,47472701;19,23173486;Megfelelő
23443486;MVM Mobiliti Kft.;8881;6567;Sormás;Külterület 28. - István Hotel;46,460676;16,906741;22;2;2023.12.12;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;0656;csak AC;8881 Sormás, Külterület 28. - István Hotel;46,4604447;16,9156283;Megfelelő
23443486;MVM Mobiliti Kft.;1191;13578;Budapest;Corvin körút 7-13. ;47,46084;19,133137;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1191 Budapest, Corvin körút 7-13.;47,46124292;19,13304994;Megfelelő
23443486;MVM Mobiliti Kft.;8800;30933;Nagykanizsa;Gábor Áron (Ipari park bejárat) utca ;46,466823;17,000272;22;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;2025;3093;csak DC;8800 Nagykanizsa, Gábor Áron (Ipari park bejárat) utca;46,455237;16,9953419;Megfelelő
23443486;MVM Mobiliti Kft.;4400;17206;Nyíregyháza;Pazonyi út 36.;47,97199;21,738605;44;2;2021.08.31;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1720;csak AC;4400 Nyíregyháza, Pazonyi út 36.;47,97017251;21,73771336;Megfelelő
23443486;MVM Mobiliti Kft.;1156;13578;Budapest;Kontyfa utca 1.;47,54664;19,139022;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1156 Budapest, Kontyfa utca 1.;47,546372;19,13948196;Megfelelő
23443486;MVM Mobiliti Kft.;5600;15200;Békéscsaba;Jókai utca 22. - McDonald's;46,67873;21,088348;50;2;2026.02.03;9999.12.30;0;0;100;0;0;0;0;2;0;0;0;0;0;0;2;0;0;2025;1520;csak DC;5600 Békéscsaba, Jókai utca 22. - McDonald's;46,6789103;21,0881372;Megfelelő
23443486;MVM Mobiliti Kft.;1117;13578;Budapest;Bogdánfy utca 10. ;47,472789;19,056295;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1117 Budapest, Bogdánfy utca 10.;47,47293898;19,05687788;Megfelelő
23443486;MVM Mobiliti Kft.;1039;13578;Budapest;Bálint György utca 2 ;47,600093;19,063584;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1357;csak AC;1039 Budapest, Bálint György utca 2;47,60127555;19,06047771;Megfelelő
23443486;MVM Mobiliti Kft.;2040;23278;Budaörs;Baross utca 146.;47,453179;18,93663;44;2;2019.01.29;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2327;csak AC;2040 Budaörs, Baross utca 146.;47,45413309;18,9364949;Megfelelő
23443486;MVM Mobiliti Kft.;9600;21306;Sárvár;Várkerület utca ;47,253154;16,937704;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2130;csak AC;9600 Sárvár, Várkerület utca;47,25046652;16,93723473;Megfelelő
23443486;MVM Mobiliti Kft.;8000;14827;Székesfehérvár;Mátyás Király körút ;47,191247;18,407024;22;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;2025;1482;csak DC;8000 Székesfehérvár, Mátyás Király körút;47,1924791;18,40611177;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Gyömrői út 104. - Bosch 1 P1;47,463946;19,152411;22;1;2023.10.16;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2025;1357;csak AC;1103 Budapest, Gyömrői út 104. - Bosch 1 P1;47,46625802;19,15465597;Megfelelő
23443486;MVM Mobiliti Kft.;5600;15200;Békéscsaba;Szabó Pál tér 1.;46,66669;21,114029;44;2;2018.07.28;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;1520;csak AC;5600 Békéscsaba, Szabó Pál tér 1.;46,66519069;21,1170175;Megfelelő
23443486;MVM Mobiliti Kft.;7700;23959;Mohács;Színház utca;45,989356;18,688178;44;2;2018.09.28;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2025;2395;csak AC;7700 Mohács, Színház utca;45,98924942;18,68859353;Megfelelő
23443486;MVM Mobiliti Kft.;3527;30456;Miskolc;József Attila u. 83.;48,106358;20,835082;50;2;2019.06.19;9999.12.31;0;0;50;50;0;0;0;1;1;0;0;0;0;0;2;0;0;2025;3045;csak DC;3527 Miskolc, József Attila u. 83.;48,10590058;20,83374614;Megfelelő
23443486;MVM Mobiliti Kft.;1097;13578;Budapest;Gyáli út 46-48. - McDonald's;47,460629;19,108482;150;2;2025.06.23;9999.12.30;0;0;300;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2025;1357;csak DC;1097 Budapest, Gyáli út 46-48. - McDonald's;47,460481;19,10875893;Megfelelő
